raw_sid,namespace,pkdb_sid,study_name,pmid,pmcid,doi,title,raw_data_path,paperclip_available,paperclip_text_availability,paperclip_id,paperclip_source,paperclip_document_path,paperclip_url,match_method,match_note
PKDB00320,pkdb,PKDB00320,Brater1987,3608350,,,"Clinical pharmacology of torasemide, a new loop diuretic.",pkdb/PKDB00320/study.json,yes,abstract_only,oa_W2160023742,abstracts,,https://doi.org/10.1038/clpt.1987.131,title_exact,Abstract corpus record; no Paperclip full-text document path.
9010701,pmid,,Poulsen1996,9010701,,,"Codeine and morphine in extensive and poor metabolizers of sparteine: pharmacokinetics, analgesic effect and side effects.",pmid/9010701/study.json,no,none,,,,,,no_exact_match
PKDB00102,pkdb,PKDB00102,Mohammed1993,8227477,,,Codeine disposition in sickle cell patients compared with healthy volunteers.,pkdb/PKDB00102/study.json,yes,abstract_only,oa_W1971424092,abstracts,,https://doi.org/10.1002/j.1552-4604.1993.tb01956.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
7094509,pmid,,Rogers1982,7094509,,,Codeine disposition in smokers and nonsmokers.,pmid/7094509/study.json,yes,abstract_only,oa_W2037962571,abstracts,,https://doi.org/10.1038/clpt.1982.151,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00113,pkdb,PKDB00113,Yue1989,2611086,PMC1380034,,Codeine O-demethylation co-segregates with polymorphic debrisoquine hydroxylation.,pkdb/PKDB00113/study.json,yes,abstract_only,oa_W2168913040,abstracts,,https://doi.org/10.1111/j.1365-2125.1989.tb03556.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00534,pkdb,PKDB00534,Johnsson1975,1094802,,,Combined pharmacokinetic and pharmacodynammc studies in man of the adrenergic beta1-receptor antagonist metoprolol.,pkdb/PKDB00534/study.json,no,none,,,,,,no_exact_match
9725479,pmid,,Laneury1998,9725479,,,Comparative bioavailability study of codeine and ibuprofen after administration of the two products alone or in association to 24 healthy volunteers.,pmid/9725479/study.json,no,none,,,,,,no_exact_match
3741728,pmid,,Findlay1986,3741728,PMC1401076,10.1111/j.1365-2125.1986.tb02881.x,Comparative disposition of codeine and pholcodine in man after single oral doses.,pmid/3741728/study.json,yes,abstract_only,oa_W1971901889,abstracts,,https://doi.org/10.1111/j.1365-2125.1986.tb02881.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00296,pkdb,PKDB00296,Jones1998a,9514454,,,"Comparative dose efficacy study of atorvastatin versus simvastatin, pravastatin, lovastatin, and fluvastatin in patients with hypercholesterolemia (the CURVES study)",pkdb/PKDB00296/study.json,no,none,,,,,,no_exact_match
PKDB00403,pkdb,PKDB00403,Klockowski1990,2146057,,,Comparative evaluation of the effects of isradipine and diltiazem on antipyrine and indocyanine green clearances in elderly volunteers.,pkdb/PKDB00403/study.json,yes,abstract_only,oa_W2007293089,abstracts,,https://doi.org/10.1038/clpt.1990.165,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00364,pkdb,PKDB00364,Jacobson2004,15518608,,,"Comparative pharmacokinetic interaction profiles of pravastatin, simvastatin, and atorvastatin when coadministered with cytochrome P450 inhibitors.",pkdb/PKDB00364/study.json,no,none,,,,,,no_exact_match
PKDB00047,pkdb,PKDB00047,Lelo1986a,3756065,PMC1401099,,"Comparative pharmacokinetics of caffeine and its primary demethylated metabolites paraxanthine, theobromine and theophylline in man.",pkdb/PKDB00047/study.json,yes,abstract_only,oa_W2058530997,abstracts,,https://doi.org/10.1111/j.1365-2125.1986.tb05246.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00127,pkdb,PKDB00127,Blanchard1982,6886969,,,Comparative pharmacokinetics of caffeine in young and elderly men.,pkdb/PKDB00127/study.json,no,none,,,,,,no_exact_match
PKDB00371,pkdb,PKDB00371,Pentikainen1992,1613123,,,"Comparative pharmacokinetics of lovastatin, simvastatin and pravastatin in humans.",pkdb/PKDB00371/study.json,yes,abstract_only,oa_W2042709174,abstracts,,https://doi.org/10.1002/j.1552-4604.1992.tb03818.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00118,pkdb,PKDB00118,Tan2006,16842311,,,Comparative pharmacokinetics of Panadol Extend and immediate-release paracetamol in a simulated overdose model.,pkdb/PKDB00118/study.json,yes,abstract_only,oa_W1976591149,abstracts,,https://doi.org/10.1111/j.1742-6723.2006.00873.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00162,pkdb,PKDB00162,Wojcicki1979,582149,,,Comparative pharmacokinetics of paracetamol in men and women considering follicular and luteal phases.,pkdb/PKDB00162/study.json,no,none,,,,,,no_exact_match
Bochner1999,legacy,,Bochner1999,,,,Comparative Pharmacokinetics of Two Modified-Release Oral MorphineFormulations (Reliadol ® and Kapanol ® ) and an Immediate-Release Morphine Tablet (Morfin ‘DAK’) in Healthy Volunteers,legacy/Bochner1999/study.json,no,none,,,,,,no_exact_match
PKDB00189,pkdb,PKDB00189,Langford2016,27537754,,,Comparative Plasma and Cerebrospinal Fluid Pharmacokinetics of Paracetamol After Intravenous and Oral Administration.,pkdb/PKDB00189/study.json,yes,abstract_only,oa_W2513549118,abstracts,,https://doi.org/10.1213/ane.0000000000001463,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00300,pkdb,PKDB00300,Barr1990,,,,"Comparison of bioavailability, pharmacokinetics and pharmacodynamics of torasemide in young and elderly healthy volunteers.",pkdb/PKDB00300/study.json,no,none,,,,,,no_exact_match
PKDB00341,pkdb,PKDB00341,Lane2014,25414797,,,"Comparison of Caffeine and d-amphetamine in Cocaine-Dependent Subjects: Differential Outcomes on Subjective and Cardiovascular Effects, Reward Learning, and Salivary Paraxanthine.",pkdb/PKDB00341/study.json,yes,abstract_only,oa_W2125271762,abstracts,,https://doi.org/10.4172/2155-6105.1000176,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00470,pkdb,PKDB00470,Laizure2017,28758694,PMC5698589,10.1111/bcp.13389,Comparison of caffeine disposition following administration by oral solution (energy drink) and inspired powder (AeroShot) in human subjects.,pkdb/PKDB00470/study.json,yes,abstract_only,oa_W2740112894,abstracts,,https://doi.org/10.1111/bcp.13389,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00443,pkdb,PKDB00443,Callahan1983,6135578,,,Comparison of caffeine metabolism in three nonsmoking populations after oral administration of radiolabeled caffeine.,pkdb/PKDB00443/study.json,no,none,,,,,,no_exact_match
PKDB00476,pkdb,PKDB00476,Muscat2008,18703023,PMC2597011,10.1016/j.bcp.2008.07.024,Comparison of CYP1A2 and NAT2 phenotypes between black and white smokers.,pkdb/PKDB00476/study.json,no,none,,,,,,no_exact_match
PKDB00290,pkdb,PKDB00290,Brunner1988,3285830,,,Comparison of diuretic effects and pharmacokinetics of torasemide and furosemide after a single oral dose in patients with hydropically decompensated cirrhosis of the liver.,pkdb/PKDB00290/study.json,no,none,,,,,,no_exact_match
PKDB00489,pkdb,PKDB00489,Tanaka1993,8441739,,,"Comparison of hepatic drug-oxidizing activity after simultaneous administration of two probe drugs, caffeine and trimethadione, to human subjects.",pkdb/PKDB00489/study.json,yes,abstract_only,oa_W2114382919,abstracts,,https://doi.org/10.1111/j.1600-0773.1993.tb01335.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00243,pkdb,PKDB00243,Chung2006,16580903,,,Comparison of midazolam and simvastatin as cytochrome P450 3A probes.,pkdb/PKDB00243/study.json,yes,abstract_only,oa_W2027410033,abstracts,,https://doi.org/10.1016/j.clpt.2005.11.016,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00130,pkdb,PKDB00130,Miners1988,3191934,,,Comparison of paracetamol metabolism in young adult and elderly males.,pkdb/PKDB00130/study.json,no,none,,,,,,no_exact_match
PKDB00393,pkdb,PKDB00393,Figg1995,8602375,,,"Comparison of quantitative methods to assess hepatic function: Pugh's classification, indocyanine green, antipyrine, and dextromethorphan.",pkdb/PKDB00393/study.json,yes,abstract_only,oa_W1595846440,abstracts,,https://doi.org/10.1002/j.1875-9114.1995.tb02884.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00288,pkdb,PKDB00288,Barbanoj2008b,19267775,,,Comparison of repeated-dose pharmacokinetics of prolonged-release and immediate-release torasemide formulations in healthy young volunteers.,pkdb/PKDB00288/study.json,yes,abstract_only,oa_W2100037820,abstracts,,https://doi.org/10.1111/j.1472-8206.2008.00643.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00517,pkdb,PKDB00517,Recto2000,11016019,,,Comparison of the efficacy and tolerability of simvastatin and atorvastatin in the treatment of hypercholesterolemia.,pkdb/PKDB00517/study.json,yes,abstract_only,oa_W2094077837,abstracts,,https://doi.org/10.1002/clc.4960230910,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00215,pkdb,PKDB00215,Stillings2000,10893655,,,Comparison of the pharmacokinetic profiles of soluble aspirin and solid paracetamol tablets in fed and fasted volunteers.,pkdb/PKDB00215/study.json,yes,abstract_only,oa_W1999502355,abstracts,,https://doi.org/10.1185/030079900542911,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00302,pkdb,PKDB00302,Lesne1988,3370062,,,Comparison of the pharmacokinetics and pharmacodynamics of torasemide and furosemide in healthy volunteers.,pkdb/PKDB00302/study.json,no,none,,,,,,no_exact_match
PKDB00378,pkdb,PKDB00378,Blanchard1985,3986081,PMC1463701,10.1111/j.1365-2125.1985.tb02635.x,Comparison of the urinary metabolite profile of caffeine in young and elderly males.,pkdb/PKDB00378/study.json,yes,abstract_only,oa_W2079892984,abstracts,,https://doi.org/10.1111/j.1365-2125.1985.tb02635.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
24151800,pmid,PKDB00583,Gaedigk2013,24151800,,,Complexities of CYP2D6 gene analysis and interpretation.,pmid/24151800/study.json,no,none,,,,,,no_exact_match
PKDB00096,pkdb,PKDB00096,Kronstrand2001,11550826,,,Concentration ratios of codeine-to-morphine in plasma after a single oral dose (100 mg) of codeine phosphate.,pkdb/PKDB00096/study.json,no,none,,,,,,no_exact_match
PKDB00321,pkdb,PKDB00321,McCrea1999,10586386,,,Concurrent administration of the erythromycin breath test (EBT) and oral midazolam as in vivo probes for CYP3A activity.,pkdb/PKDB00321/study.json,yes,abstract_only,oa_W2085134085,abstracts,,https://doi.org/10.1177/00912709922012015,title_exact,Abstract corpus record; no Paperclip full-text document path.
2121568,pmid,,Mitrakou1990,2121568,,,Contribution of abnormal muscle and liver glucose metabolism to postprandial hyperglycemia in NIDDM.,pmid/2121568/study.json,yes,abstract_only,oa_W2123668936,abstracts,,https://doi.org/10.2337/diab.39.11.1381,title_exact,Abstract corpus record; no Paperclip full-text document path.
385271,pmid,,Dollery1979,385271,,,Contribution of environmental factors to variability in human drug metabolism.,pmid/385271/study.json,yes,abstract_only,oa_W2134470706,abstracts,,https://doi.org/10.3109/03602537908993891,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00068,pkdb,PKDB00068,Butler1991,2015976,,,Contribution to postprandial hyperglycemia and effect on initial splanchnic glucose clearance of hepatic glucose cycling in glucose-intolerant or NIDDM patients.,pkdb/PKDB00068/study.json,yes,abstract_only,oa_W2059665153,abstracts,,https://doi.org/10.2337/diab.40.1.73,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00461,pkdb,PKDB00461,Holstege1989,2921843,,,Correlation of caffeine elimination and Child's classification in liver cirrhosis.,pkdb/PKDB00461/study.json,no,none,,,,,,no_exact_match
PKDB00104,pkdb,PKDB00104,ONeal1999,10517550,,,Correlation of saliva codeine concentrations with plasma concentrations after oral codeine administration.,pkdb/PKDB00104/study.json,yes,abstract_only,oa_W2167434687,abstracts,,https://doi.org/10.1093/jat/23.6.452,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00268,pkdb,PKDB00268,Sjoevall1983,6628509,,,CSF penetration and pharmacokinetics of midazolam.,pkdb/PKDB00268/study.json,no,none,,,,,,no_exact_match
16249913,pmid,PKDB00588,Lopez2005,16249913,,,CYP2D6 genotype and phenotype determination in a Mexican Mestizo population.,pmid/16249913/study.json,no,none,,,,,,no_exact_match
28512430,pmid,PKDB00577,Chen2017,28512430,PMC5411458,10.3389/fphar.2017.00239,"CYP2D6 Phenotyping Using Urine, Plasma, and Saliva Metabolic Ratios to Assess the Impact of CYP2D6∗10 on Interindividual Variation in a Chinese Population",pmid/28512430/study.json,yes,full_text,PMC5411458,pmc,/papers/PMC5411458/content.lines,https://paperclip.gxl.ai/citations/papers/PMC5411458,pmcid_exact,
PKDB00093,pkdb,PKDB00093,He2008,18334103,,,CYP2D6 ultrarapid metabolism and morphine/codeine ratios in blood: was it codeine or heroin?,pkdb/PKDB00093/study.json,yes,abstract_only,oa_W2122781091,abstracts,,https://doi.org/10.1093/jat/32.2.178,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00479,pkdb,PKDB00479,Priller2005,,,,Cytochrome P450 1A2 phenotyping for student laboratories,pkdb/PKDB00479/study.json,yes,abstract_only,oa_W1994314175,abstracts,,https://doi.org/10.1080/15602210500193219,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00452,pkdb,PKDB00452,Dinger2016,26599973,,,Cytochrome P450 inhibition potential of new psychoactive substances of the tryptamine class.,pkdb/PKDB00452/study.json,no,none,,,,,,no_exact_match
PKDB00186,pkdb,PKDB00186,Clements1976,10395,,,Data point weighting in pharmacokinetic analysis: intravenous paracetamol in man.,pkdb/PKDB00186/study.json,yes,abstract_only,oa_W2137118059,abstracts,,https://doi.org/10.1111/j.2042-7158.1976.tb02841.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00062,pkdb,PKDB00062,Stille1987,3480885,,,Decrease of caffeine elimination in man during co-administration of 4-quinolones.,pkdb/PKDB00062/study.json,yes,abstract_only,oa_W2040325671,abstracts,,https://doi.org/10.1093/jac/20.5.729,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00145,pkdb,PKDB00145,Chen1996,8988067,,,Decrease of plasma and urinary oxidative metabolites of acetaminophen after consumption of watercress by human volunteers.,pkdb/PKDB00145/study.json,yes,abstract_only,oa_W2008424779,abstracts,,https://doi.org/10.1016/s0009-9236(96)90213-1,title_exact,Abstract corpus record; no Paperclip full-text document path.
28331967,pmid,,Alatrach2017,28331967,,,Decreased basal hepatic glucose uptake in impaired fasting glucose.,pmid/28331967/study.json,no,none,,,,,,no_exact_match
PKDB00079,pkdb,PKDB00079,Jones1998,9614256,,10.1056/NEJM199806043382303,Decreased epinephrine responses to hypoglycemia during sleep.,pkdb/PKDB00079/study.json,yes,abstract_only,oa_W2340562852,abstracts,,https://doi.org/10.1056/nejm199806043382303,doi_exact,Abstract corpus record; no Paperclip full-text document path.
1732127,pmid,,Morais1992,1732127,,,Decreased glucuronidation and increased bioactivation of acetaminophen in Gilbert's syndrome.,pmid/1732127/study.json,no,none,,,,,,no_exact_match
4552828,pmid,,Cerasi1972,4552828,,,Decreased sensitivity of the pancreatic beta cells to glucose in prediabetic and diabetic subjects. A glucose dose-response study.,pmid/4552828/study.json,yes,abstract_only,oa_W2155175015,abstracts,,https://doi.org/10.2337/diab.21.4.224,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00439,pkdb,PKDB00439,Broughton1981,7306430,PMC1401851,10.1111/j.1365-2125.1981.tb01194.x,Decreased systemic clearance of caffeine due to cimetidine.,pkdb/PKDB00439/study.json,yes,abstract_only,oa_W1545938581,abstracts,,https://doi.org/10.1111/j.1365-2125.1981.tb01194.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
12189441,pmid,,Visboell2002,12189441,,,Defective amplification of the late phase insulin response to glucose by GIP in obese Type II diabetic patients.,pmid/12189441/study.json,no,none,,,,,,no_exact_match
PKDB00140,pkdb,PKDB00140,Miners1984,6705446,,,Determinants of acetaminophen metabolism: effect of inducers and inhibitors of drug metabolism on acetaminophen's metabolic pathways.,pkdb/PKDB00140/study.json,yes,abstract_only,oa_W2007248297,abstracts,,https://doi.org/10.1038/clpt.1984.64,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00399,pkdb,PKDB00399,Huet1983,6629320,,,Determinants of drug disposition in patients with cirrhosis.,pkdb/PKDB00399/study.json,yes,abstract_only,oa_W2148760504,abstracts,,https://doi.org/10.1002/hep.1840030604,title_exact,Abstract corpus record; no Paperclip full-text document path.
